SecId,Name,PriceCurrency,TenforeId,LegalName,ClosePrice,StarRatingM255,SustainabilityRank,QuantitativeRating,CategoryName,Yield_M12,GBRReturnD1,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,GBRReturnM120,MaxFrontEndLoad,OngoingCostActual,PerformanceFeeActual,TransactionFeeActual,MaximumExitCostAcquired,FeeLevel,ManagerTenure,MaxDeferredLoad,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,InvestorTypeRetail,InvestorTypeProfessional,InvestorTypeEligibleCounterparty,ExpertiseBasic,ExpertiseAdvanced,ExpertiseInformed,ReturnProfilePreservation,ReturnProfileGrowth,ReturnProfileIncome,ReturnProfileHedging,ReturnProfileOther,TrackRecordExtension
F00000R6QL,DNCA Euro Value Equity R/A EUR,EUR,52.8.LU0935226562,Natixis AM Funds - DNCA Euro Value Equity R/A (EUR),119.43,1,2,,Eurozone Large-Cap Equity,0,-0.18,0.78,3.27,9.6,17.2,17.12,32.24,4.04,4.71,2.52,4,2.25,0,0.08,,,7.58,,37754918,2,12168.8363,5,-4.14,1.17,96.92,21.58,0.22,1,1,1,1,1,1,3,1,3,3,2,TRUE
F00000RW5K,Seeyond Europe MinVol I/A EUR,EUR,52.8.LU0935229152,Natixis AM Funds - Seeyond Europe MinVol I/A (EUR),22733.19,4,4,,Europe Large-Cap Blend Equity,0,0.16,1.3,2.48,9.48,12.58,11.38,14.56,4.9,6.17,7.9,0,0.76,0,0.28,,,7.58,,647247261,2,23147.78073,1,-0.96,0.74,85.94,12.34,0.31,1,1,1,1,1,1,3,1,3,3,2,TRUE
F00000RW5L,Seeyond Europe MinVol R/A EUR,EUR,52.8.LU0935229400,Natixis AM Funds - Seeyond Europe MinVol R/A (EUR),2061.33,3,4,,Europe Large-Cap Blend Equity,0,0.16,1.28,2.39,9.18,11.97,10.85,13.33,3.77,5.07,6.92,4,1.85,0,0.28,,,7.58,,647247261,2,23147.78073,1,-2.04,0.74,85.95,12.33,0.23,1,1,1,1,1,1,3,1,3,3,2,TRUE
F0GBR04AUS,DNCA Europe Smaller Coms I/A EUR,EUR,52.8.LU0095827381,Natixis International Funds (Lux) I - DNCA Europe Smaller Companies Fund I/A (EUR),245.26,4,4,2,Europe Mid-Cap Equity,0,-0.09,0.76,3.94,12.1,22.32,16.28,41.25,10.04,11.26,11.87,4,1.21,0,-0.07,,,13,,144421305,6,3452.18769,3,1.23,0.95,94.9,18.3,0.55,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0000110I4,DNCA Europe Smaller Coms N/A EUR,EUR,52.8.LU0980611262,Natixis International Funds (Lux) I - DNCA Europe Smaller Companies Fund N/A (EUR),139.39,3,4,2,Europe Mid-Cap Equity,0,-0.09,0.75,3.94,12.09,22.29,16.26,41.18,10,,,4,1.25,0,-0.07,,,13,,144421305,6,3452.18769,3,1.2,0.95,94.9,18.3,0.55,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR04DBB,DNCA Europe Smaller Coms R/A EUR,EUR,52.8.LU0064070138,Natixis International Funds (Lux) I - DNCA Europe Smaller Companies Fund R/A (EUR),201.51,3,4,2,Europe Mid-Cap Equity,0,-0.08,0.73,3.85,11.81,21.69,15.74,39.79,8.9,10.11,10.72,4,2.25,0,-0.07,,,13,,144421305,6,3452.18769,3,0.19,0.95,94.9,18.28,0.49,1,1,1,1,1,1,3,1,3,3,2,TRUE
F00000T88V,DNCA Europe Smaller Coms R/A SGD,SGD,52.8.LU0648006558,Natixis International Funds (Lux) I - DNCA Europe Smaller Companies Fund R/A (SGD),184.46,3,4,2,Europe Mid-Cap Equity,0,-0.17,0.86,4,12.61,21.05,15.43,43.37,9.85,11.26,,4,2.25,0,-0.07,,,13,,144421304,6,3452.18769,3,0.19,0.95,94.91,18.28,0.49,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000WGOU,New Capital Dynamic Eurp Eq EUR Inst Acc,EUR,52.8.IE00BWSW4Z44,New Capital Dynamic European Equity Fund EUR Inst Acc,145.61,3,4,,Europe Large-Cap Blend Equity,0,0.08,1.46,2.7,8.7,11.96,10.61,18.97,6.36,7.96,,5,0.98,,0.24,,,6.5,,147657858,3,29105.59776,2,0,0.86,93.18,14.14,0.41,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000T0NO,New Capital Swiss Sel Eq CHF Ord Acc,CHF,52.8.IE00BJFL7Y31,New Capital Swiss Select Equity Fund CHF Ord Acc,188.52,2,3,,Switzerland Small/Mid-Cap Equity,0,-0.72,-0.1,4.15,8.45,19.5,14.4,33.07,3.63,10.37,,5,1.64,,0.65,,,7.25,,80123826,6,3715.40697,5,-3.04,1.06,92.89,17.07,0.34,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000YIKF,New Capital Swiss Sel Eq GBP Inst AccUnH,GBP,52.8.IE00BJFL7V00,New Capital Swiss Select Equity Fund GBP Inst Acc(Unhedged),139.99,1,3,,Switzerland Small/Mid-Cap Equity,0,-0.86,0.64,4.6,10.98,11.38,8.78,27.21,5.6,,,5,0.99,,0.65,,,7.25,,80123826,6,3715.40697,5,-2.48,1.05,92.4,17.07,0.36,1,1,1,1,1,1,2,1,2,2,2,FALSE
F000005GZZ,Ninety One GSF European Eq A Acc EUR,EUR,52.8.LU0440694585,Ninety One Global Strategy Fund - European Equity Fund A Acc EUR,60.51,4,2,,Europe Large-Cap Blend Equity,0,0.22,0.4,1.75,7.08,19.04,15.79,23.54,4.57,7.63,9.63,5,1.91,0,0.6,,,9.17,,1061559744,2,15918.98392,4,-2.69,1.03,94.12,16.07,0.28,1,1,1,1,1,1,2,1,2,2,2,TRUE
F000000LIO,Ninety One GSF European Eq A Acc USD,USD,52.8.LU0345777147,Ninety One Global Strategy Fund - European Equity Fund A Acc USD,32.19,4,2,,Europe Large-Cap Blend Equity,0,0.19,0.85,1.9,9.45,19.53,15.38,32.41,5.76,9.33,7.86,5,1.91,0,0.6,,,9.17,,1061559744,2,15918.98392,4,-2.73,1.02,94.72,15.89,0.28,1,1,1,1,1,1,2,1,2,2,2,TRUE
F00000W1V5,Ninety One GSF European Eq C Acc EUR,EUR,52.8.LU1251922974,Ninety One Global Strategy Fund - European Equity Fund C Acc EUR,25.17,2,2,,Europe Large-Cap Blend Equity,0,0.2,0.36,1.7,6.88,18.61,15.41,22.66,3.78,6.79,,3,2.66,0,0.6,,,9.17,,1061559744,2,15918.98392,4,-3.45,1.03,94.1,16.08,0.24,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000RUFA,Ninety One GSF European Eq C Acc USD,USD,52.8.LU0983163964,Ninety One Global Strategy Fund - European Equity Fund C Acc USD,29.85,2,2,,Europe Large-Cap Blend Equity,0,0.17,0.81,1.84,9.22,19.07,14.98,31.38,4.97,8.51,,3,2.65,0,0.6,,,9.17,,1061559744,2,15918.98392,3,-3.48,1.02,94.73,15.87,0.23,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000TD1R,Ninety One GSF European Eq I Acc EUR,EUR,52.8.LU0386383433,Ninety One Global Strategy Fund - European Equity Fund I Acc EUR,35.31,3,2,,Europe Large-Cap Blend Equity,0,0.23,0.43,1.85,7.36,19.65,16.3,24.73,5.55,8.63,,5,0.97,0,0.6,,,9.17,,1061559744,2,15918.98392,4,-1.78,1.03,94.19,16.1,0.34,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000PSQ9,Ninety One GSF European Eq I Acc USD,USD,52.8.LU0439321364,Ninety One Global Strategy Fund - European Equity Fund I Acc USD,43.06,4,2,,Europe Large-Cap Blend Equity,0,0.16,0.84,1.99,9.68,20.08,15.85,33.64,6.76,10.35,8.71,5,0.97,0,0.6,,,9.17,,1061559744,2,15918.98392,4,-1.8,1.02,94.76,15.92,0.34,1,1,1,1,1,1,2,1,2,2,2,TRUE
F00001019O,Ninety One GSF European Eq IX Acc EUR,EUR,52.8.LU1745457587,Ninety One Global Strategy Fund - European Equity Fund IX Acc EUR,22.65,3,2,,Europe Large-Cap Blend Equity,0,0.22,0.4,1.84,7.35,19.59,16.27,24.66,5.52,,,5,1,0,0.6,,,9.17,,1061559744,2,15918.98392,3,-1.81,1.03,94.13,16.08,0.34,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000ZK6Z,Ninety One GSF European Eq J Acc EUR,EUR,52.8.LU1676113621,Ninety One Global Strategy Fund - European Equity Fund J Acc EUR,24.58,3,2,,Europe Large-Cap Blend Equity,0,0.2,0.41,1.86,7.38,19.67,16.33,24.9,5.71,,,5,0.82,0,0.6,,,9.17,,1061559744,2,15918.98392,3,-1.62,1.03,94.13,16.1,0.35,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000PH03,Ninety One GSF European Eq S Acc USD,USD,52.8.LU0869877836,Ninety One Global Strategy Fund - European Equity Fund S Acc USD,45.89,4,2,,Europe Large-Cap Blend Equity,0,0.17,0.86,2.05,9.92,20.6,16.29,34.81,7.68,11.31,,10,0.11,0,0.6,,,9.17,,1061559744,2,15918.98392,4,-0.94,1.02,94.72,15.92,0.39,1,1,1,1,1,1,2,1,2,2,2,FALSE
F0GBR04B4Z,NN (L) Euro High Dividend P Cap EUR,EUR,52.8.LU0127786431,NN (L) Euro High Dividend - P Cap EUR,675.78,3,3,,Eurozone Large-Cap Equity,0,0.89,0.99,4.63,8.69,20.79,18.38,35.06,6.17,9.27,6.51,3,1.79,0,0.84,,,22.17,,649780377,2,36792.96594,4,-1.37,1.04,98.22,18.92,0.34,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000MGH9,NN (L) Euro High Dividend P Cap USD,USD,52.8.LU0430558014,NN (L) Euro High Dividend - P Cap USD,148.6,3,3,,Eurozone Large-Cap Equity,0,0.38,0.55,4.19,10.05,20.82,17.17,43.71,7.08,10.8,4.71,3,1.79,0,0.84,,,22.17,,649780377,2,36792.96594,4,-1.37,1.04,98.23,18.92,0.34,1,1,1,1,1,1,3,1,3,3,2,FALSE
0P0000TF7I,NN (L) Euro High Dividend P Cap USD EUR,EUR,52.8.LU0430558014EUR,NN (L) Euro High Dividend - P Cap USD EUR,122.7,3,3,,Eurozone Large-Cap Equity,0,0.89,0.99,4.63,8.69,20.79,18.38,35.06,6.17,9.27,6.51,3,1.79,0,0.84,,,22.17,,649780377,2,36792.96594,4,-1.37,1.04,98.23,18.92,0.34,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000WJ15,NN (L) Euro High Dividend R Cap EUR,EUR,52.8.LU1273028123,NN (L) Euro High Dividend - R Cap EUR,386.51,3,3,,Eurozone Large-Cap Equity,0,0.89,1,4.7,8.89,21.24,18.77,36.07,6.97,10.09,,3,1.04,0,0.84,,,22.17,,649780377,2,36792.96594,4,-0.62,1.04,98.23,18.93,0.38,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR05SC4,NN (L) European High Div P Cap EUR,EUR,52.8.LU0205350837,NN (L) European High Dividend - P Cap EUR,477.22,3,2,,Europe Equity Income,0,0.66,1.07,4.22,7.98,18.63,16.67,29.09,5.06,6.29,5.38,3,1.79,0,0.56,,,16.5,,192630647,2,48072.33447,3,-0.89,1,94.22,16.79,0.28,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000ZSTR,NN (L) European Sust Eq R Cap EUR,EUR,52.8.LU1687285905,NN (L) European Sustainable Equity - R Cap EUR,370.21,5,3,,Europe Flex-Cap Equity,0,0.75,0.28,4.49,8.83,17.65,13.35,36.61,13.78,,,3,1.05,0,0.41,,,0.75,,474851253,3,30099.84146,2,7.53,0.84,83.12,14.96,0.89,1,1,1,1,1,1,3,1,3,3,2,FALSE
F000002O8F,Nordea 1 - European Sm&Mid Cp Eq BI EUR,EUR,52.8.LU0417818316,Nordea 1 - European Small and Mid Cap Equity Fund BI EUR,940.92,4,3,,Europe Flex-Cap Equity,0,1.11,1.09,5.41,8.33,20.29,15.42,35.94,8.19,10.85,10.22,0,1.05,0,0.14,,,9.25,,443517326,5,5206.21125,3,0.06,1.15,89.54,18.81,0.44,1,1,1,1,1,1,3,1,3,3,2,FALSE
F000002O8D,Nordea 1 - European Sm&Mid Cp Eq BP EUR,EUR,52.8.LU0417818407,Nordea 1 - European Small and Mid Cap Equity Fund BP EUR,876,4,3,,Europe Flex-Cap Equity,0,1.11,1.08,5.36,8.18,19.96,15.13,35.18,7.59,10.23,9.59,5,1.62,0,0.14,,,9.25,,443517326,5,5206.21125,3,-0.5,1.15,89.53,18.8,0.41,1,1,1,1,1,1,3,1,3,3,2,TRUE
F00000ZRHA,Nordea 1 - European Stars Equity BC EUR,EUR,52.8.LU1706108146,Nordea 1 - European Stars Equity Fund BC EUR,145.56,5,4,,Europe Large-Cap Blend Equity,0,0.43,0.97,4.03,10.02,19.64,16.54,34.77,12.64,,,5,1.14,0,0.67,,,1.42,,675688146,2,40282.65197,4,4.62,1.04,91.64,17.02,0.71,1,1,1,1,1,1,3,1,3,3,2,FALSE
F000010AI9,Nordea 1 - European Stars Equity BC GBP,GBP,52.8.LU1706108229,Nordea 1 - European Stars Equity Fund BC GBP,124.78,5,4,,Europe Large-Cap Blend Equity,0,-0.3,0.96,3.68,10.15,11.36,10.5,28.72,11.6,,,5,1.14,0,0.67,,,1.42,,675688146,2,40282.65197,4,4.62,1.04,91.49,17.14,0.7,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000ZRHC,Nordea 1 - European Stars Equity BI EUR,EUR,52.8.LU1706108732,Nordea 1 - European Stars Equity Fund BI EUR,146.94,5,4,,Europe Large-Cap Blend Equity,0,0.42,0.97,4.05,10.08,19.78,16.66,35.09,12.89,,,0,0.94,0,0.67,,,1.42,,675688146,2,40282.65197,4,4.85,1.04,91.64,17.02,0.72,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000ZRHF,Nordea 1 - European Stars Equity BP EUR,EUR,52.8.LU1706106447,Nordea 1 - European Stars Equity Fund BP EUR,142.6,5,4,,Europe Large-Cap Blend Equity,0,0.43,0.96,3.98,9.85,19.27,16.22,33.93,11.96,,,5,1.81,0,0.67,,,1.42,,675688146,2,40282.65197,4,4.02,1.04,91.63,17.01,0.67,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000OWQW,Nordea 1 - Nordic Equity BC EUR,EUR,52.8.LU0841548067,Nordea 1 - Nordic Equity Fund BC EUR,25.07,4,3,,Nordic Equity,0,0.48,1.33,6.36,10.49,27.07,22.29,51.39,16.24,13.36,,5,1.24,0,0.13,,,7.33,,238488293,3,14601.85615,3,-0.19,1.13,92.68,16.4,0.9,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000PSE0,Nordea 1 - Nordic Equity BC GBP,GBP,52.8.LU0841548497,Nordea 1 - Nordic Equity Fund BC GBP,21.49,4,3,,Nordic Equity,0,-0.23,1.32,6.02,10.6,18.27,15.97,44.62,15.16,15.38,,5,1.24,0,0.13,,,7.33,,238488293,3,14601.85615,3,-0.2,1.13,93.73,16.28,0.91,1,1,1,1,1,1,3,1,3,3,2,FALSE
F000000PDU,Nordea 1 - Nordic Equity BI EUR,EUR,52.8.LU0335102843,Nordea 1 - Nordic Equity Fund BI EUR,143.12,3,3,,Nordic Equity,0,0.48,1.32,6.36,10.53,27.2,22.43,51.67,16.48,13.61,9.81,0,1.03,0,0.13,,,7.33,,238488293,3,14601.85615,4,0.04,1.13,92.69,16.38,0.92,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR04EF6,Nordea 1 - Nordic Equity BP EUR,EUR,52.8.LU0064675639,Nordea 1 - Nordic Equity Fund BP EUR,131.05,3,3,,Nordic Equity,0,0.47,1.31,6.29,10.32,26.7,22.01,50.53,15.65,12.84,9.1,5,1.79,0,0.13,,,7.33,,238488293,3,14601.85615,4,-0.67,1.13,92.7,16.37,0.87,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000ZL9D,Nordea 1 - Nordic Equity BP GBP,GBP,52.8.LU1009729309,Nordea 1 - Nordic Equity Fund BP GBP,112.34,3,3,,Nordic Equity,0,-0.27,1.3,5.94,10.45,17.93,15.68,43.77,14.58,,,5,1.79,0,0.13,,,7.33,,238488293,3,14601.85615,3,-0.67,1.12,93.8,16.24,0.88,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000QJGT,Nordea 1 - Nordic Equity Small Cp BC EUR,EUR,52.8.LU0841550477,Nordea 1 - Nordic Equity Small Cap Fund BC EUR,44.71,4,4,,Nordic Small/Mid-Cap Equity,0,0.56,-0.45,3.07,8.6,20.77,13.16,55.19,20.11,18.89,,5,1.39,0,0.24,,,14.42,,134037160,8,969.39463,2,5,0.93,93.19,20.31,0.97,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000PSE1,Nordea 1 - Nordic Equity Small Cp BC GBP,GBP,52.8.LU0841549628,Nordea 1 - Nordic Equity Small Cap Fund BC GBP,38.33,4,4,,Nordic Small/Mid-Cap Equity,0,-0.16,-0.44,2.73,8.74,12.4,7.31,48.22,19.01,21.01,,5,1.39,0,0.24,,,14.42,,134037160,8,969.39463,2,5.04,0.93,92.09,20.44,0.96,1,1,1,1,1,1,3,1,3,3,2,FALSE
F000001GHO,Nordea 1 - Nordic Equity Small Cp BI EUR,EUR,52.8.LU0351546048,Nordea 1 - Nordic Equity Small Cap Fund BI EUR,46.86,4,4,,Nordic Small/Mid-Cap Equity,0,0.56,-0.45,3.06,8.67,20.9,13.27,55.53,20.37,19.14,15.14,0,1.19,0,0.24,,,14.42,,134037160,8,969.39463,2,5.2,0.93,93.15,20.33,0.98,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000033J,Nordea 1 - Nordic Equity Small Cp BP EUR,EUR,52.8.LU0278527428,Nordea 1 - Nordic Equity Small Cap Fund BP EUR,43.13,3,4,,Nordic Small/Mid-Cap Equity,0,0.56,-0.44,3.03,8.5,20.58,12.96,54.59,19.63,18.42,14.42,5,1.8,0,0.24,,,14.42,,134037160,8,969.39463,2,4.58,0.93,93.14,20.33,0.95,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000PVP6,Nordea 1 - Nordic Ideas Equity BI EUR,EUR,52.8.LU0915370448,Nordea 1 - Nordic Ideas Equity Fund BI EUR,252.85,3,2,,Nordic Equity,0,0.51,0.8,6.32,11.76,28.1,22.86,56.67,14.99,12.77,,0,1.19,0,0.14,,,6.75,,63001696,3,12502.40756,3,-0.88,1.13,87.79,17.13,0.83,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000PVP8,Nordea 1 - Nordic Ideas Equity BP EUR,EUR,52.8.LU0915372659,Nordea 1 - Nordic Ideas Equity Fund BP EUR,240.45,3,2,,Nordic Equity,0,0.51,0.79,6.27,11.59,27.72,22.53,55.72,14.29,12.08,,5,1.8,0,0.14,,,6.75,,63001696,3,12502.40756,3,-1.48,1.13,87.78,17.12,0.79,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000PVP7,Nordea 1 - Nordic Ideas Equity BP SEK,SEK,52.8.LU0915373897,Nordea 1 - Nordic Ideas Equity Fund BP SEK,2420.97,3,2,,Nordic Equity,0,0.49,0.45,5.78,11.06,25.26,22.75,49.29,13.6,13.82,,5,1.8,0,0.14,,,6.75,,63001696,3,12502.40756,3,-0.53,1.05,87.22,16.15,0.83,1,1,1,1,1,1,3,1,3,3,2,FALSE
F000010AIS,Nordea 1 - Nordic Stars Equity BC GBP,GBP,52.8.LU1079986755,Nordea 1 - Nordic Stars Equity Fund BC GBP,169.7,3,3,,Nordic Equity,0,-0.12,0.89,5.9,7.6,7.08,4.44,33.47,13.96,,,5,1.15,0,0.27,,,5.42,,170976390,6,8345.64943,3,-0.84,1.1,87.65,17.57,0.79,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000UDM1,Nordea 1 - Nordic Stars Equity BI EUR,EUR,52.8.LU1079987134,Nordea 1 - Nordic Stars Equity Fund BI EUR,203.75,3,3,,Nordic Equity,0,0.61,0.89,6.26,7.53,15.17,10.25,40.04,15.27,12.57,,0,0.94,0,0.27,,,5.42,,170976390,6,8345.64943,3,-0.66,1.1,88.12,17.54,0.8,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000UDM2,Nordea 1 - Nordic Stars Equity BP EUR,EUR,52.8.LU1079987720,Nordea 1 - Nordic Stars Equity Fund BP EUR,194.42,3,3,,Nordic Equity,0,0.61,0.88,6.19,7.3,14.68,9.83,38.84,14.38,11.77,,5,1.8,0,0.27,,,5.42,,170976390,6,8345.64943,3,-1.43,1.1,88.11,17.52,0.76,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000QJXR,Nordea 1 - Norwegian Equity BC EUR,EUR,52.8.LU0841543183,Nordea 1 - Norwegian Equity Fund BC EUR,35.95,2,1,,Norway Equity,0,0.59,-0.28,4.17,5.95,32.56,22.95,62.89,5.74,12.57,,5,1.24,0,0.12,,,20.83,,91944562,5,1571.96822,4,-3.54,1.28,93.02,29.83,0.29,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000QJY5,Nordea 1 - Norwegian Equity BC NOK,NOK,52.8.LU0841544157,Nordea 1 - Norwegian Equity Fund BC NOK,362.47,3,1,,Norway Equity,0,0.26,-0.98,4.68,6.04,24.84,17.5,53.3,7.86,14.47,,5,1.24,0,0.12,,,20.83,,91944562,5,1571.96822,4,-3.45,1.28,93.18,29.98,0.29,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR0570I,Nordea 1 - Norwegian Equity BP EUR,EUR,52.8.LU0173784223,Nordea 1 - Norwegian Equity Fund BP EUR,34.38,2,1,,Norway Equity,0,0.61,-0.29,4.12,5.82,32.23,22.65,62.02,5.16,11.95,7.17,5,1.8,0,0.12,,,20.83,,91944562,5,1571.96822,4,-4.1,1.28,93,29.82,0.27,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR04EFI,Nordea 1 - Norwegian Equity BP NOK,NOK,52.8.LU0081952003,Nordea 1 - Norwegian Equity Fund BP NOK,346.6,2,1,,Norway Equity,0,0.25,-0.99,4.63,5.89,24.49,17.21,52.46,7.27,13.84,9.88,5,1.8,0,0.12,,,20.83,,91944562,5,1571.96822,4,-4,1.28,93.17,29.97,0.28,1,1,1,1,1,1,3,1,3,3,2,FALSE
F000011DVW,Nordea 2 - European Enhanced Eq BI EUR,EUR,52.8.LU1648400932,Nordea 2 - European Enhanced Equity Fund BI EUR,135.1,3,3,,Europe Large-Cap Blend Equity,0,0.96,1.79,6.07,9.86,20.35,17.46,31.84,8.51,,,0,0.2,0,0.07,,,3.83,,258529352,2,40951.55243,3,0.19,1.03,97.51,15.83,0.47,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000RW8J,OYSTER Europe C EUR,EUR,52.8.LU0995827663,OYSTER Europe C EUR,157.69,1,2,,Europe ex-UK Equity,0,-0.11,0.35,1.86,7.87,16.06,14.34,26.47,2.45,,,3,3.05,0,0.99,,,1,,4714449,2,19459.78969,4,-7.59,1.09,87.58,18.02,0.13,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000RW8K,OYSTER Europe I EUR,EUR,52.8.LU0995828042,OYSTER Europe I EUR,1145.66,2,2,,Europe ex-UK Equity,0,-0.11,0.37,1.95,8.15,16.66,14.86,27.79,3.53,,,0,1.97,0,0.99,,,1,,4714449,2,19459.78969,4,-6.55,1.09,87.57,18.03,0.19,1,1,1,1,1,1,2,1,1,3,2,FALSE
F00000RW8O,OYSTER Europe R GBP,GBP,52.8.LU0995827317,OYSTER Europe R GBP,254.83,2,2,,Europe ex-UK Equity,0,0.05,0.47,1.25,9.04,11.58,10.68,23.58,2.99,7.46,,0,2.03,0,0.99,,,1,,4714449,2,19459.78969,4,-6.48,1.09,87.56,18.03,0.2,1,1,1,1,1,1,2,1,1,3,2,FALSE
F00000HL56,OYSTER Sustainable Europe C EUR,EUR,52.8.LU0507009503,OYSTER Sustainable Europe C EUR,333.52,3,3,,Europe Large-Cap Blend Equity,0,-0.37,0.98,2.34,8.52,16.56,13.67,29.82,6.4,6.77,7.24,3,2.41,0,0.71,,,1,,163394911,2,11627.36446,3,-0.87,0.97,87.87,15.77,0.37,1,1,1,1,1,1,2,1,3,3,2,FALSE
F0GBR04DZL,OYSTER Sustainable Europe C EUR 2,EUR,52.8.LU0096450555,OYSTER Sustainable Europe C EUR 2,568.88,3,3,,Europe Large-Cap Blend Equity,0,-0.37,0.98,2.34,8.52,16.57,13.67,29.83,6.41,6.48,6.79,3,2.41,0,0.71,,,1,,163394911,2,11627.36446,3,-0.85,0.97,87.77,15.77,0.37,1,1,1,1,1,1,2,1,3,3,2,FALSE
F0GBR04JGM,OYSTER Sustainable Europe N EUR 2,EUR,52.8.LU0133194562,OYSTER Sustainable Europe N EUR 2,405.14,3,3,,Europe Large-Cap Blend Equity,0,-0.37,0.97,2.29,8.38,16.28,13.42,29.18,5.87,5.97,6.28,1,2.92,0,0.71,,,1,,163394911,2,11627.36446,3,-1.35,0.97,87.78,15.76,0.34,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000HL58,OYSTER Sustainable Europe R EUR,EUR,52.8.LU0507009925,OYSTER Sustainable Europe R EUR,2477.73,4,3,,Europe Large-Cap Blend Equity,0,-0.37,1,2.41,8.72,17,14.05,30.81,7.21,7.55,8.02,0,1.64,0,0.71,,,1,,163394911,2,11627.36446,3,-0.12,0.97,87.87,15.78,0.42,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000ISG3,Pictet TR - Corto Europe I EUR,EUR,52.8.LU0496442640,Pictet TR - Corto Europe I EUR,153.46,3,4,,Long/Short Equity - Europe,0,-0.03,0.15,0.66,1.43,3.9,3.17,5.75,1.5,2.73,3.89,5,1.47,0.91,1.07,,,11.17,,765028950,2,,2,1.45,0.05,4.73,6.48,0.07,1,1,1,1,1,1,1,1,3,3,2,FALSE
F00000ISG5,Pictet TR - Corto Europe P EUR,EUR,52.8.LU0496442723,Pictet TR - Corto Europe P EUR,146.74,3,4,,Long/Short Equity - Europe,0,-0.03,0.14,0.62,1.33,3.7,2.99,5.11,1.08,2.32,3.48,5,1.97,0.7,1.07,,,11.17,,765028950,2,,2,1.02,0.05,4.98,6.51,0,1,1,1,1,1,1,1,1,3,3,2,FALSE
F0GBR06U3O,Pictet-Euroland Index IS EUR,EUR,52.8.LU0255980830,Pictet-Euroland Index IS EUR,197.54,4,3,,Eurozone Large-Cap Equity,0,-0.09,0.54,2.45,9.16,17.59,16.17,29.27,7.66,10.11,7.81,5,0.32,0,0,,,15,,320563512,2,39621.53838,3,0.28,1,99.91,18.11,0.42,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000PEW5,Pictet-Euroland Index IS GBP,GBP,52.8.LU0859479825,Pictet-Euroland Index IS GBP,170.01,4,3,,Eurozone Large-Cap Equity,0,-0.32,0.62,2.54,9.79,10.73,11.69,25.01,6.95,12.05,,5,0.33,0,0,,,15,,320563512,2,39621.53838,3,0.27,1,99.91,18.11,0.42,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR06U3P,Pictet-Euroland Index P EUR,EUR,52.8.LU0255980913,Pictet-Euroland Index P EUR,193.61,4,3,,Eurozone Large-Cap Equity,0,-0.08,0.54,2.45,8.89,17.25,15.89,28.83,7.49,9.88,7.65,5,0.48,0,0,,,15,,320563512,2,39621.53838,3,0.12,1,99.99,18.04,0.42,1,1,1,1,1,1,3,1,3,3,2,FALSE
