SecId,P_E,P_B,P_Sales,P_CashFlow,Dividend_Yield_Percent,Long_term_earning_Percent,Historical_earning_Percent,Sales_growth_percent,Cashflow_growth_percent,Book_value_growth_percent
F00000YWBD,29.95,3.9,3.58,22.71,1.19,10.41,-3.18,1.09,10.22,5.82
F00000ZTBP,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F0GBR06FY9,14.15,1.96,1.22,8.2,1.9,10.58,-9.41,-4.22,30.14,3.21
F0GBR061CY,14.15,1.96,1.22,8.2,1.9,10.58,-9.41,-4.22,30.14,3.21
F0GBR06FYF,14.15,1.96,1.22,8.2,1.9,10.58,-9.41,-4.22,30.14,3.21
F0GBR06FYD,14.15,1.96,1.22,8.2,1.9,10.58,-9.41,-4.22,30.14,3.21
F000011D5T,29.54,3.63,2.78,17.36,0.92,13.03,-0.05,2.8,21.45,10.28
F000011D60,29.54,3.63,2.78,17.36,0.92,13.03,-0.05,2.8,21.45,10.28
F000011D5X,29.54,3.63,2.78,17.36,0.92,13.03,-0.05,2.8,21.45,10.28
F000011D5W,29.54,3.63,2.78,17.36,0.92,13.03,-0.05,2.8,21.45,10.28
F000011D61,29.54,3.63,2.78,17.36,0.92,13.03,-0.05,2.8,21.45,10.28
F0GBR06FYH,14.15,1.96,1.22,8.2,1.9,10.58,-9.41,-4.22,30.14,3.21
F0GBR06FYI,14.15,1.96,1.22,8.2,1.9,10.58,-9.41,-4.22,30.14,3.21
F00000ZTBA,14.15,1.96,1.22,8.2,1.9,10.58,-9.41,-4.22,30.14,3.21
F00000VRLZ,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32
0P0001AB97,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32
0P00015YTR,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32
0P00015YTU,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32
0P00015YTX,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32
0P00015YTO,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32
F00000VRM0,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32
0P00015YTV,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32
0P00015YTY,10.01,0.89,0.62,5.22,1.66,10.11,-8.11,-2.75,-1.64,0.32
F00000OS8P,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53
0P0000X09J,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53
0P0000X09H,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53
0P0000X09I,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53
0P0000X09G,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53
0P0000XAIM,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53
F00000TG5Z,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53
0P000133C4,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53
0P000135VX,20.46,1.22,5.4,15.39,2.36,8.05,-3.57,0.09,7.34,8.53
F0GBR04OZL,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06
0P0000CNVX,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06
0P0000GGNS,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06
0P0000GGNQ,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06
0P00008WHV,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06
0P0000GGNR,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06
F00000SD2S,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06
0P00011NM6,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06
0P00011NMA,11.24,1.28,1.15,6.78,3.19,11.06,-6.07,-59.05,6.94,-23.06
F0000000L0,12.46,1.12,0.73,6.2,2.24,15.85,-11.49,-4.81,-1.49,-2.81
F00000WB24,17.01,1.76,1.34,10.2,1.89,11.88,-7.81,-3.34,2.72,0.37
F00000W9MQ,17.01,1.76,1.34,10.2,1.89,11.88,-7.81,-3.34,2.72,0.37
F00000W9MT,16.72,1.94,1.6,11.12,2.27,10.06,-5.98,-4.47,1.64,-0.49
F000002KUO,13.57,1.43,0.9,6.87,2.22,10.8,-2.99,-0.46,20.46,2.69
F000011D64,29.54,3.63,2.78,17.36,0.92,13.03,-0.05,2.8,21.45,10.28
F00000XQF3,20.05,2.03,2.58,19.07,1.37,14.32,-4.03,2.87,29.9,3.62
F00000XQF7,20.05,2.03,2.58,19.07,1.37,14.32,-4.03,2.87,29.9,3.62
F00000XQFA,20.05,2.03,2.58,19.07,1.37,14.32,-4.03,2.87,29.9,3.62
F00000YUOJ,20.05,2.03,2.58,19.07,1.37,14.32,-4.03,2.87,29.9,3.62
F0000118J4,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89
F0000118J6,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89
F0000118JH,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89
F0000118JJ,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89
F0000118JD,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89
F0000118J8,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89
F0000118JA,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89
F0000118JM,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89
F0000118JU,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89
F0000118JS,17.3,2.14,1.82,10.91,2.3,10.78,-5.57,-5.64,9.91,0.89
F0GBR04CZP,19.21,2.27,2.18,12.69,1.61,11.45,-7.54,-4.3,21.77,2.93
0P0000H8EG,19.21,2.27,2.18,12.69,1.61,11.45,-7.54,-4.3,21.77,2.93
F0000022T9,19.21,2.27,2.18,12.69,1.61,11.45,-7.54,-4.3,21.77,2.93
0P0000SC09,19.21,2.27,2.18,12.69,1.61,11.45,-7.54,-4.3,21.77,2.93
F0000009KK,28.62,3.87,3.2,17.04,0.74,15.49,-3.88,-1.97,10.26,5.64
0P0000SC0A,28.62,3.87,3.2,17.04,0.74,15.49,-3.88,-1.97,10.26,5.64
F000002NYU,28.62,3.87,3.2,17.04,0.74,15.49,-3.88,-1.97,10.26,5.64
0P0001FSSP,28.62,3.87,3.2,17.04,0.74,15.49,-3.88,-1.97,10.26,5.64
F000010KNQ,28.62,3.87,3.2,17.04,0.74,15.49,-3.88,-1.97,10.26,5.64
F000010UCC,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F000010UCF,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F000010UCS,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F000010UCT,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F000010UCK,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F000010UCN,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F000010UCQ,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F000010UCI,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F000010UCJ,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F000010UCU,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F000010UD0,27.96,3.42,2.82,16.88,0.69,12.76,-4.62,-1.95,11.89,6.34
F0GBR04RS3,18.17,1.87,1.94,12.36,1.68,11.36,-9.04,-2.69,16.66,2.8
0P00000NA9,18.17,1.87,1.94,12.36,1.68,11.36,-9.04,-2.69,16.66,2.8
F0GBR04RS2,18.17,1.87,1.94,12.36,1.68,11.36,-9.04,-2.69,16.66,2.8
0P00000NA3,18.17,1.87,1.94,12.36,1.68,11.36,-9.04,-2.69,16.66,2.8
F00000OU8P,18.17,1.87,1.94,12.36,1.68,11.36,-9.04,-2.69,16.66,2.8
F0GBR04RS7,29.92,3.89,3.58,22.71,1.19,10.4,-3.14,1.12,10.25,5.78
F0GBR04RS5,29.92,3.89,3.58,22.71,1.19,10.4,-3.14,1.12,10.25,5.78
F00000OU8T,29.92,3.89,3.58,22.71,1.19,10.4,-3.14,1.12,10.25,5.78
F0GBR0508Q,29.5,3.62,2.78,17.33,0.92,13.02,0.01,2.8,21.63,10.43
F00000PPN1,29.5,3.62,2.78,17.33,0.92,13.02,0.01,2.8,21.63,10.43
F0GBR06XFS,20.42,2.1,2.66,19.74,1.37,14.33,-3.67,2.7,24.62,3.58
0P000015GT,20.42,2.1,2.66,19.74,1.37,14.33,-3.67,2.7,24.62,3.58
F0GBR06XFQ,20.42,2.1,2.66,19.74,1.37,14.33,-3.67,2.7,24.62,3.58
0P000015GS,20.42,2.1,2.66,19.74,1.37,14.33,-3.67,2.7,24.62,3.58
F00000OXIF,20.42,2.1,2.66,19.74,1.37,14.33,-3.67,2.7,24.62,3.58
0P00017IW6,20.42,2.1,2.66,19.74,1.37,14.33,-3.67,2.7,24.62,3.58
0P00017IW8,20.42,2.1,2.66,19.74,1.37,14.33,-3.67,2.7,24.62,3.58
F00000WALO,22.01,2.68,2.33,17.25,1.06,11.66,-2.53,0.83,12.74,5.61
F00000WALM,22.01,2.68,2.33,17.25,1.06,11.66,-2.53,0.83,12.74,5.61
F00000WALQ,22.01,2.68,2.33,17.25,1.06,11.66,-2.53,0.83,12.74,5.61
F00000VH4P,20.28,2.36,1.82,15.56,1.41,11.31,-8.49,2.49,22.47,9.46
F00000VH4K,20.28,2.36,1.82,15.56,1.41,11.31,-8.49,2.49,22.47,9.46
F00000YCGU,21.8,2.64,1.83,15.84,1.35,9.01,-0.2,-3.63,6.17,2.32
F00000YCGW,21.8,2.64,1.83,15.84,1.35,9.01,-0.2,-3.63,6.17,2.32
F00000YCGZ,21.8,2.64,1.83,15.84,1.35,9.01,-0.2,-3.63,6.17,2.32
F0GBR04AQH,21.91,3.68,2.64,18.2,2.06,7.66,9.65,-1.04,9.65,-1.13
F0GBR06D0F,21.91,3.68,2.64,18.2,2.06,7.66,9.65,-1.04,9.65,-1.13
F00000T90B,21.91,3.68,2.64,18.2,2.06,7.66,9.65,-1.04,9.65,-1.13
F00000W76V,24.21,3.69,2.22,17.77,1.4,8.33,14.52,0.36,15.15,1.73
F00000W76Y,24.21,3.69,2.22,17.77,1.4,8.33,14.52,0.36,15.15,1.73
F00000W76Z,24.21,3.69,2.22,17.77,1.4,8.33,14.52,0.36,15.15,1.73
F00000W770,24.21,3.69,2.22,17.77,1.4,8.33,14.52,0.36,15.15,1.73
F0GBR04AOD,19.62,1.9,1.71,14.46,1.75,11.39,-8.46,-2.01,6.83,3.31
F00000OMR0,19.62,1.9,1.71,14.46,1.75,11.39,-8.46,-2.01,6.83,3.31
F00000SIXB,19.62,1.9,1.71,14.46,1.75,11.39,-8.46,-2.01,6.83,3.31
F00000GZXH,20.69,2.31,2.29,15.4,1.71,12.51,-2.2,-0.91,14.39,3.72
F0GBR04AO3,20.69,2.31,2.29,15.4,1.71,12.51,-2.2,-0.91,14.39,3.72
F000002A2E,20.69,2.31,2.29,15.4,1.71,12.51,-2.2,-0.91,14.39,3.72
F00000460E,20.69,2.31,2.29,15.4,1.71,12.51,-2.2,-0.91,14.39,3.72
F00000SD9V,19.49,2.02,1.73,11.98,1.18,11.3,-2.86,-6.13,14.65,4.8
F00000LL8V,19.49,2.02,1.73,11.98,1.18,11.3,-2.86,-6.13,14.65,4.8
F0GBR04AOG,19.49,2.02,1.73,11.98,1.18,11.3,-2.86,-6.13,14.65,4.8
F00000VGVI,15.99,1.76,1.28,8.67,3.21,8.71,-0.98,-2.35,11.76,4
F00000Z2BK,15.99,1.76,1.28,8.67,3.21,8.71,-0.98,-2.35,11.76,4
F00000VA4Q,15.99,1.76,1.28,8.67,3.21,8.71,-0.98,-2.35,11.76,4
F00000W6X2,15.99,1.76,1.28,8.67,3.21,8.71,-0.98,-2.35,11.76,4
F00000LNV7,15.43,1.86,1.08,8.87,3.63,7.3,-3.4,-1.98,7.23,1.63
F00000W5L2,15.43,1.86,1.08,8.87,3.63,7.3,-3.4,-1.98,7.23,1.63
F00000LNV8,15.43,1.86,1.08,8.87,3.63,7.3,-3.4,-1.98,7.23,1.63
F00000W5L4,15.43,1.86,1.08,8.87,3.63,7.3,-3.4,-1.98,7.23,1.63
F00000LMJC,15.43,1.86,1.08,8.87,3.63,7.3,-3.4,-1.98,7.23,1.63
F00000W5V3,15.43,1.86,1.08,8.87,3.63,7.3,-3.4,-1.98,7.23,1.63
F00000S97S,22.34,2.2,2.18,15.76,1.42,10.05,-1.81,-1.11,12.91,3.42
F00000OSEJ,22.34,2.2,2.18,15.76,1.42,10.05,-1.81,-1.11,12.91,3.42
F00000OEST,22.34,2.2,2.18,15.76,1.42,10.05,-1.81,-1.11,12.91,3.42
F00000PUHM,22.34,2.2,2.18,15.76,1.42,10.05,-1.81,-1.11,12.91,3.42
F00000OEPM,14.15,1.57,0.95,6.24,2.83,6.87,-6.34,0.3,17.26,2.25
F00000W6KO,14.15,1.57,0.95,6.24,2.83,6.87,-6.34,0.3,17.26,2.25
F00000LL8U,20.65,1.95,2.14,14.36,1.02,12.67,-8.4,-12.13,23.37,7.2
F0GBR055TK,20.65,1.95,2.14,14.36,1.02,12.67,-8.4,-12.13,23.37,7.2
F00000V3EE,20.65,1.95,2.14,14.36,1.02,12.67,-8.4,-12.13,23.37,7.2
F00000LJ0N,18.35,2.54,1.88,16.15,2.73,6.63,6.37,-2.26,2.16,-3.7
F00000WB73,18.35,2.54,1.88,16.15,2.73,6.63,6.37,-2.26,2.16,-3.7
F00000LJ0M,18.35,2.54,1.88,16.15,2.73,6.63,6.37,-2.26,2.16,-3.7
F00000WB74,18.35,2.54,1.88,16.15,2.73,6.63,6.37,-2.26,2.16,-3.7
F00000LNW5,11.19,1.17,0.92,6.45,2.45,7.67,-8.68,-8.86,-8.87,-0.91
F0GBR04HMG,11.19,1.17,0.92,6.45,2.45,7.67,-8.68,-8.86,-8.87,-0.91
F00000WHGI,11.19,1.17,0.92,6.45,2.45,7.67,-8.68,-8.86,-8.87,-0.91
F00000OWPE,16.66,2.17,1.65,11.81,1.72,7.75,2.92,4.18,10.73,7.48
F00000OWPG,16.66,2.17,1.65,11.81,1.72,7.75,2.92,4.18,10.73,7.48
F00000PMU4,16.66,2.17,1.65,11.81,1.72,7.75,2.92,4.18,10.73,7.48
F00000P326,16.66,2.17,1.65,11.81,1.72,7.75,2.92,4.18,10.73,7.48
F00000OWPF,16.66,2.17,1.65,11.81,1.72,7.75,2.92,4.18,10.73,7.48
F00000NJAF,16.66,2.17,1.65,11.81,1.72,7.75,2.92,4.18,10.73,7.48
F00000PUR8,16.66,2.17,1.65,11.81,1.72,7.75,2.92,4.18,10.73,7.48
F000010KD8,18.98,1.6,1.81,8.66,3.88,5.92,-6.78,-3.85,-9.49,3.31
F00000ZVG6,16.17,1.98,1.21,9.36,2.58,7.29,-0.91,-0.41,14.05,3.89
F00000Q5TN,16.17,1.98,1.21,9.36,2.58,7.29,-0.91,-0.41,14.05,3.89
F0GBR064OL,16.17,1.98,1.21,9.36,2.58,7.29,-0.91,-0.41,14.05,3.89
F00000NULW,16.17,1.98,1.21,9.36,2.58,7.29,-0.91,-0.41,14.05,3.89
F00000YBS8,16.53,1.79,1.19,9.57,2.48,9.47,-4.05,-1.6,15.52,5.22
F0000101MU,16.53,1.79,1.19,9.57,2.48,9.47,-4.05,-1.6,15.52,5.22
F00000V7UX,20.29,2.18,1.96,13.06,1.77,11.65,-9.58,-4.99,7.89,2.22
F00000W14P,22.95,2.32,1.08,8.08,2.35,10.74,3.33,6.11,21.09,8.26
F0GBR04SGM,16.77,1.94,1.61,11.2,2.28,10.02,-5.75,-4.46,1.59,-0.53
F00000S7J5,16.77,1.94,1.61,11.2,2.28,10.02,-5.75,-4.46,1.59,-0.53
F00000SDL9,16.77,1.94,1.61,11.2,2.28,10.02,-5.75,-4.46,1.59,-0.53
F0GBR04SKF,16.77,1.94,1.61,11.2,2.28,10.02,-5.75,-4.46,1.59,-0.53
F0GBR04SKI,16.77,1.94,1.61,11.2,2.28,10.02,-5.75,-4.46,1.59,-0.53
F0GBR04N92,17.54,1.77,1.41,10.56,1.96,10.83,-7.33,-3.33,3.17,0.01
F00000UE9L,17.54,1.77,1.41,10.56,1.96,10.83,-7.33,-3.33,3.17,0.01
F00000T1HX,17.54,1.77,1.41,10.56,1.96,10.83,-7.33,-3.33,3.17,0.01
F0GBR052DV,17.54,1.77,1.41,10.56,1.96,10.83,-7.33,-3.33,3.17,0.01
F00000T1I7,17.54,1.77,1.41,10.56,1.96,10.83,-7.33,-3.33,3.17,0.01
F000003YD5,17.96,1.99,1.6,11.7,2.07,9.66,-5.65,-3.25,3.44,0.39
F00000UDZJ,17.96,1.99,1.6,11.7,2.07,9.66,-5.65,-3.25,3.44,0.39
F00000J4XI,17.16,1.94,1.61,11.34,2.17,9.31,-5.14,-4.9,1.88,-0.53
F00000N9WE,17.16,1.94,1.61,11.34,2.17,9.31,-5.14,-4.9,1.88,-0.53
F00000S7JE,17.16,1.94,1.61,11.34,2.17,9.31,-5.14,-4.9,1.88,-0.53
F00000UDY1,17.16,1.94,1.61,11.34,2.17,9.31,-5.14,-4.9,1.88,-0.53
F00000UE9N,17.16,1.94,1.61,11.34,2.17,9.31,-5.14,-4.9,1.88,-0.53
F00000ZZ86,16.87,1.8,1.27,9.73,1.99,11.6,-6.93,-2.91,3.99,0.6
F00000X6F9,16.92,2.53,1.13,10.32,1.94,7.84,4.85,-2.35,8.99,3.94
F000000P90,20.23,1.89,2.53,16.89,1.98,11.7,-1.51,-2.57,-2.45,0.5
F00000ZLI0,29.45,4.15,3.64,19.92,1.17,10.15,-2.48,0.35,2.88,6.27
F00000O8G4,11.33,1.65,1.22,10.46,2.28,7.79,10.73,-4,1.64,0.11
F00000O8GA,11.33,1.65,1.22,10.46,2.28,7.79,10.73,-4,1.64,0.11
F00000O8G8,11.33,1.65,1.22,10.46,2.28,7.79,10.73,-4,1.64,0.11
F00000YBT6,10.05,1.48,1.11,9.35,2.97,10.81,12.38,-4.36,-1.26,-0.75
F00000Y4KZ,11.18,0.94,0.65,4.96,2.27,11.67,-10.34,-4.95,7.98,-3.36
F00000Y4L0,11.18,0.94,0.65,4.96,2.27,11.67,-10.34,-4.95,7.98,-3.36
F00000Y4KY,11.18,0.94,0.65,4.96,2.27,11.67,-10.34,-4.95,7.98,-3.36
F00000ZF2V,24.62,3.62,2.91,18.21,1.24,11.49,4.37,-0.94,5.56,9.25
F00000ZF2T,24.62,3.62,2.91,18.21,1.24,11.49,4.37,-0.94,5.56,9.25
F000011N2M,24.62,3.62,2.91,18.21,1.24,11.49,4.37,-0.94,5.56,9.25
F00000ZF2U,24.62,3.62,2.91,18.21,1.24,11.49,4.37,-0.94,5.56,9.25
F00000PAPY,27.34,4.72,3.67,24.99,1.2,14.16,-3.76,-3.96,2.37,3.99
F00000Y4IV,29.48,4.68,3.61,21.32,0.83,10.31,0.97,1.25,22.59,6.02
F0GBR04W1G,16.01,1.6,1.23,9.72,1.83,9.59,-7.35,-4.2,4.3,1.54
F0GBR04DFV,18.21,2.2,1.84,11.8,2.08,10.14,-2.52,-3.02,2.05,2.33
F0GBR06WBS,16.02,1.82,1.5,9.73,1.95,10.99,-10.72,-3.03,8.71,1.49
F0GBR05S0Z,24.38,4.37,2.42,16.94,1.17,12.33,-3.37,-0.3,18.49,3.96
F0GBR04RS9,29.5,3.62,2.78,17.33,0.92,13.02,0.01,2.8,21.63,10.43
F00000LL2Y,22.34,2.2,2.18,15.76,1.42,10.05,-1.81,-1.11,12.91,3.42
